Product_ID,Product_Title,Product_Rating,Category,Discounted_Price,Actual_Price,Discount_Percentage
13381,"Men Green, Black",3.9,Men,429,889,51.74%
13382,Boots For Men,4.3,Men,1595,1599,0.25%
13383,Flip Flops,3.6,Men,499,999,50.05%
13384,VENDOZ Women and,4.8,Women,699,699,0.00%
13385,Casuals For Men,3.9,Men,699,1497,53.31%
13386,Nike Legend EssentialWomen's,4.1,Women,2777,4495,38.22%
13387,ZOE PLUS Casuals,3.9,Women,599,649,7.70%
13388,Jutis For Women,4.1,Women,299,899,66.74%
13389,Flip Flops,3.6,Women,183,499,63.33%
13390,Solwin Light Weight,2.7,Men,349,499,30.06%
13391,Asian Barfi-22 Navy,4.5,Women,449,599,25.04%
13392,Flip Flops,3.7,Women,199,499,60.12%
13393,Women Black Bellies,4.1,Women,399,899,55.62%
13394,SF0019L Flip Flops,4.2,Women,255,269,5.20%
13395,Slides,3.7,Men,999,1999,50.03%
13396,Slip On Sneakers,3.9,Women,1965,3499,43.84%
13397,Women Pink Flats,4,Women,699,999,30.03%
13398,Jutis For Women,4.1,Women,189,499,62.12%
13399,Slip On Sneakers,3.7,Men,799,2999,73.36%
13400,Women Pink Flats,3.7,Women,284,499,43.09%
13401,"Men Green, Beige",4.3,Men,2651,2995,11.49%
13402,Combo Pack Of,3.9,Men,399,2499,84.03%
13403,Lace Up For,3.9,Men,569,1799,68.37%
13404,Synthetic leather casual,3.9,Women,594,1199,50.46%
13405,Men's Smiley Flip,4.1,Men,333,849,60.78%
13406,Men's White Printed,4.2,Men,499,999,50.05%
13407,Jutis For Women,5,Women,259,499,48.10%
13408,Boots For Women,4.3,Women,499,999,50.05%
13409,Men's patent jutti,4.8,Men,699,1499,53.37%
13410,Slides,4.2,Women,229,499,54.11%
13411,Flip Flops,4.1,Women,155,499,68.94%
13412,Women Pink Flats,3.8,Women,617,1695,63.60%
13413,Concave Pro Wn,4.4,Women,1128,4299,73.76%
13414,Canvas Sports Shoes,3.7,Men,379,999,62.06%
13415,AB1-SX00172L Casuals For,4.3,Women,769,799,3.75%
13416,Women Brown Wedges,4.2,Women,499,999,50.05%
13417,Shathi Flower Designer,4.1,Women,285,499,42.89%
13418,Mojaris Jutis For,3.9,Men,399,499,20.04%
13419,Bond Street by,3.7,Men,898,1199,25.10%
13420,Combo(BR)-1077-349 Sneakers For,4,Men,330,998,66.93%
13421,Men Black Flats,3.5,Men,749,999,25.03%
13422,Kapda Funda Juties,4.2,Women,199,599,66.78%
13423,EEZAY MAXOUT M,3.8,Men,259,799,67.58%
13424,SOCKS Running Shoes,4,Men,436,999,56.36%
13425,Casual Boot Hiking,3.9,Men,474,999,52.55%
13426,LC9254B BLACK Formal,4,Men,1714,2599,34.05%
13427,Rajasthani Jaipuri Partywear,4.2,Women,266,499,46.69%
13428,408 Sneakers For,3.8,Women,599,999,40.04%
13429,Women Black Heels,4.3,Women,699,999,30.03%
13430,Leather Design Stylish,4.2,Women,398,1399,71.55%
13431,Women Beige Heels,3.9,Women,499,999,50.05%
13432,Flip Flops,3.7,Men,299,399,25.06%
13433,Men Multicolor Sandal,4.1,Men,569,599,5.01%
13434,Combo Pack of,3.8,Men,379,998,62.02%
13435,Angel Fashion TY,3.9,Men,270,799,66.21%
13436,Women Green Heels,4.3,Women,499,999,50.05%
13437,Rajwari Ethnic women,3.6,Women,207,433,46.89%
13438,Flip Flops,4,Women,349,499,30.06%
13439,Combo Pack of,3.7,Men,549,999,45.05%
13440,Women Gold Heels,4.1,Women,599,999,40.04%
13441,Womens Comfort Stylish,3.8,Women,340,1499,77.32%
13442,Sneakers For Men,4.1,Men,610,1499,59.31%
13443,GO WALK 5-SPARROW,4.3,Men,3499,4999,30.01%
13444,Women Tan Flats,4.1,Women,331,999,66.87%
13445,Juti Jutis For,3.8,Women,280,499,43.89%
13446,Bellies Jutis For,3.8,Women,280,600,53.33%
13447,Men's Imprinted Oak,3.6,Men,701,999,29.83%
13448,Flip Flops,4,Women,499,1298,61.56%
13449,Slippers,4.1,Women,228,399,42.86%
13450,Jutis For Women,3.8,Women,362,1299,72.13%
13451,Combo Pack of,3.8,Men,699,1497,53.31%
13452,Women Black Heels,4.2,Women,699,999,30.03%
13453,VL COURT 2.0,4.2,Women,2060,4999,58.79%
13454,Women Beige Flats,3.9,Women,360,799,54.94%
13455,Loafers For Women,4,Women,449,999,55.06%
13456,Thread Embroidery Work,4.1,Women,189,499,62.12%
13457,Women Copper Flats,4.1,Women,282,999,71.77%
13458,Slippers,4.1,Women,369,430,14.19%
13459,Sneakers For Women,4,Women,299,499,40.08%
13460,Women Black Heels,3.9,Women,339,999,66.07%
13461,Slides,4.1,Men,249,999,75.08%
13462,Black mule Casuals,4,Women,208,599,65.28%
13463,"Women Tan, Black",3.6,Women,584,1299,55.04%
13464,New Stylish Girls/Women/Ladies,4,Women,447,999,55.26%
13465,Casual Sneaker and,4.4,Women,699,999,30.03%
13466,Slides,3.9,Men,499,799,37.55%
13467,SL 154 Walking,4.3,Women,840,999,15.92%
13468,Mojaris For Men,4,Men,670,999,32.93%
13469,VS ADVANTAGE CL,3.7,Women,1808,4599,60.69%
13470,Women Black Wedges,3.8,Women,395,599,34.06%
13471,Drove IDP Flip,4.4,Men,909,1299,30.02%
13472,Mojaris For Men,3.7,Men,379,999,62.06%
13473,Women Green Bellies,4.6,Women,345,599,42.40%
13474,Women Grey Bellies,3.9,,299,599,50.08%
13475,"Skypy-31 Walking Shoes,Training",4,Men,549,599,8.35%
13476,Oxford For Men,3.4,Men,995,2999,66.82%
13477,Women's Classic Flower,4.1,Women,442,790,44.05%
13478,dbl-stp-2 Slippers,3.7,Men,206,799,74.22%
13479,"Women White, Black",3.9,Women,337,899,62.51%
13480,Flip Flops,3.9,Men,216,284,23.94%
13481,Slippers,4,Men,396,816,60.11%
13482,Sneakers For Women,3.8,Women,294,499,41.08%
13483,Shoes For Women's/Ladies/Female/Girls,4.1,Women,399,899,55.62%
13484,Women Gold Flats,2.3,Women,1048,1995,47.47%
13485,Flip Flops,3.5,Men,98,499,80.36%
13486,Corporate Lace Up,4,Men,949,999,5.01%
13487,top casual for,4.1,Men,450,999,54.96%
13488,VR901 Ladies belly,4.4,Women,469,699,32.90%
13489,Combo of 3,4.1,Men,448,1497,70.07%
13490,FLEX-O-ASTRO Training &,4.2,Men,2032,3817,49.99%
13491,Women White Bellies,4.2,Women,282,799,64.71%
13492,Men Khaki Casual,4.2,Men,2462,3195,22.94%
13493,ALL ENGLAND 12,4.1,Men,1849,2890,36.02%
13494,Awesome Derby For,3.8,Men,2195,3990,44.99%
13495,Leather Casual Stylish,4.3,Women,395,999,60.46%
13496,Cool Sneakers For,4.1,Men,413,999,58.66%
13497,Slippers,3.8,Women,244,999,75.58%
13498,Women Black Wedges,3.9,Women,279,999,72.07%
13499,Slides,4.2,Men,1355,1499,9.61%
13500,Women Gold Heels,3.9,Women,849,2499,66.03%
13501,Lucky Bellies for,2.3,Women,299,499,40.08%
13502,Women SFL-504 Navy,4,Women,209,274,23.72%
13503,Men Black Sports,4.1,Men,1047,1999,47.62%
13504,Denill Women's Sneaker,3.9,Women,449,449,0.00%
13505,Men Blue Sandal,4.2,,569,599,5.01%
13506,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
13507,Trendy Fashion Lightweight,3.9,Men,570,1298,56.09%
13508,Men Black Clogs,3.6,Men,349,999,65.07%
13509,Casual For Men,3.9,Men,2691,3995,32.64%
13510,Women Tan Heels,4.1,Women,499,655,23.82%
13511,Women Black Heels,3.4,Women,749,999,25.03%
13512,Slides,3.5,Men,309,549,43.72%
13513,Spicy-51 White Casual,3.9,Women,418,215,5.01%
13514,Women Pink Heels,3.8,Women,399,599,33.39%
13515,Voyager 1.0 Running,4.2,Men,1449,2499,42.02%
13516,Women Red Heels,3.7,Women,422,499,15.43%
13517,Women Gold Bellies,4.1,Women,499,999,50.05%
13518,Men Grey Sandal,4,Men,599,999,40.04%
13519,Women 86 Slip,4.2,Women,464,499,7.01%
13520,Men Black Sandal,4.3,Men,402,999,59.76%
13521,Black Formal Shoes,3.8,Men,2655,2795,5.01%
13522,Slip On For,3.8,Men,499,999,50.05%
13523,Sneakers For Women,4,Women,999,1999,50.03%
13524,Perfect Stylish Girls,4.3,Women,399,999,60.06%
13525,Men Black Sandal,3.8,Men,406,1599,74.61%
13526,Ultra Speed V3,4,Women,1430,3599,60.27%
13527,"Casual , Partywear",4,Men,399,999,60.06%
13528,multicolor Jutis For,4.1,Women,281,625,52.71%
13529,Running Shoes For,4.2,Women,571,999,42.84%
13530,Bouncer Light Weight,4.2,,695,699,0.57%
13531,Bellies For Women,3.8,Women,242,1599,84.87%
13532,Bellies For Women,4.1,Women,239,499,52.10%
13533,Sneakers For Men,4.2,Men,836,899,7.01%
13534,MORGAN Running Shoes,4.1,Men,1499,1799,16.68%
13535,Women Black Flats,5,Women,249,1299,80.83%
13536,ESSENCE Men's Synthetic,3.6,Men,449,449,0.00%
13537,1153 Running Shoes,3.8,Women,328,499,34.27%
13538,Women Black Wedges,3.8,Women,395,599,34.06%
13539,Flip Flops,3.9,Men,209,599,65.11%
13540,Casuals For Men,3.6,Men,444,699,36.48%
13541,Slippers,3.8,Men,399,900,55.67%
13542,Men Blue Clogs,3.8,Men,269,499,46.09%
13543,Women Pink Wedges,4,Women,449,999,55.06%
13544,Women Black Bellies,4.4,Women,584,1299,55.04%
13545,Women Black Heels,3.9,Women,401,822,62.06%
13546,"Classy Stylish Mocassin,",4,Men,448,999,55.16%
13547,Howzat Spike 20,4.5,Men,3849,6999,45.01%
13548,Bellies For Women,3.5,Women,549,999,45.05%
13549,Running Shoes For,3.8,Men,331,999,66.87%
13550,NIKE CHROMA THONG,4.2,Men,1271,1495,14.98%
13551,Slides,4.1,Men,312,319,2.19%
13552,ADILETTE AQUA Slides,4.3,Men,1047,1999,47.62%
13553,SL-138 Casuals For,4.1,Women,496,625,20.64%
13554,Slides,3.9,Women,292,999,70.77%
13555,DynaFlyte Running Shoes,4.6,Women,3924,10999,64.32%
13556,ENNO Outdoors For,4.9,Men,999,2499,60.02%
13557,Jutis For Women,4,Women,330,699,52.79%
13558,SF0049G Flip Flops,4.1,Men,369,399,7.52%
13559,Stylish & Comfortable,4,Men,599,1599,62.54%
13560,Girls Stylish &,4.2,Women,332,844,64.16%
13561,HASTEN Sneakers for,5,Women,679,679,0.00%
13562,Blue Velvet Sharwani,2.6,Men,388,699,44.49%
13563,"Top Rated,Training Shoes,Walking",3.7,Men,367,499,26.45%
13564,Men White Sandal,3.9,Men,435,856,57.36%
13565,Synthetic Leather Casual,4,Men,498,999,50.15%
13566,AND CLAPTRAP ADDA,3.9,Women,379,699,45.78%
13567,Men Grey Sandal,4,Men,1299,1999,35.02%
13568,"Women Grey, Green",3.9,Women,759,799,5.01%
13569,Velocity IDP Walking,4,Men,1549,2999,48.35%
13570,Bellies For Women,3.7,Women,299,499,40.08%
13571,"Latest Collection, Comfortable",3.8,Women,449,999,55.06%
13572,Men Black Sandal,4.2,Men,1499,2999,50.02%
13573,R78 Wn s,4.5,Women,2721,4799,43.84%
13574,Women Golden Laser,4.3,Women,499,999,50.05%
13575,Boots For Men,4,Men,569,1199,52.54%
13576,Women Brown Heels,4.2,Women,517,699,26.04%
13577,Sneakers For Men,4.1,Men,221,499,55.71%
13578,JK PORT Ladies,3.9,Women,899,999,10.01%
13579,Juti For Men,3.9,Men,429,999,57.06%
13580,Jutis For Women,4.7,Women,220,500,56.00%
13581,Combo Pack of,3.5,Men,504,998,49.50%
13582,Men Black Sandal,3.6,Men,268,999,73.17%
13583,Men Black Sandal,3.6,Men,359,1999,82.04%
13584,Boots For Women,4.1,Women,335,1382,66.25%
13585,Jutis For Men,3.9,Men,424,999,57.56%
13586,Synthetic Leather Black,4.2,Men,599,999,40.04%
13587,Women Tan Flats,4.2,,900,999,9.91%
13588,Flip Flops,4.1,Women,299,998,70.04%
13589,Flip Flops,3.9,Men,498,1497,66.73%
13590,Slip On Sneakers,3.8,Men,289,499,42.08%
13591,Slip On For,3.6,Men,1700,7254,75.01%
13592,Women Red Heels,4,Women,469,657,28.61%
13593,Perfect Stylish Girls,4,Women,316,599,47.25%
13594,Girls Stylish Cut,4,Women,349,499,30.06%
13595,Cassiey  Comfortable,4.1,Women,899,999,10.01%
13596,BELGIUM Running Shoes,4.2,Men,1183,1499,21.08%
13597,Colorfull patent loafer,4.2,Men,499,999,50.05%
13598,1010 Jutis For,3.7,Men,399,999,60.06%
13599,Lace Up Shoes,4.3,Men,2591,3999,35.21%
13600,Shree Rajasthani Jaipuri,3.7,Women,299,499,40.08%
13601,Loafers For Men,4,Men,430,999,56.96%
13602,Mojaris For Men,3.1,Men,399,999,60.06%
13603,Men Brown Sandal,3.8,Men,949,2299,58.72%
13604,Sneakers For Women,4.2,Women,425,999,57.46%
13605,Adelina Walking Shoes,4.6,Women,3798,3799,0.03%
13606,"Future-04,RIYA-04 Running Shoes,Walking",4.1,Women,524,539,2.78%
13607,POPULAR Designer Leatherette,4,Men,498,999,50.15%
13608,Slip On Sneakers,4.5,Women,547,830,21.03%
13609,489 Outdoors Mesh,3.7,Men,294,999,70.57%
13610,Women Pink Heels,3.8,Women,365,1299,71.90%
13611,Women Black Wedges,3.9,Women,599,1249,52.04%
13612,Men Grey Flats,4.3,Men,1649,2999,45.02%
13613,Slippers,4.4,Women,349,1099,68.24%
13614,Blink Duo IDP,4.3,Men,899,1299,30.79%
13615,Boots For Women,4.5,Women,499,999,50.05%
13616,HANS RUNNER Running,4.3,,1610,3999,59.74%
13617,Sneakers For Men,3.9,Men,404,999,59.56%
13618,Men's Golden Wedding,4.4,Men,699,1299,46.19%
13619,Women Blue Heels,4.2,Women,742,899,17.46%
13620,Running Shoes For,4.3,Women,2927,4799,39.01%
13621,ASIAN Captain-12 Latest,3.7,Men,599,674,11.13%
13622,Women Beige Flats,3.8,Women,406,499,18.64%
13623,Latest morpankh Design,4,Women,199,799,75.09%
13624,Flip Flops,4.1,Women,299,599,50.08%
13625,Women Beige Flats,4,Women,599,999,40.04%
13626,Sneakers For Women,4.4,Women,584,999,41.54%
13627,Slippers,3.9,Women,187,499,62.53%
13628,RUNNER3.0 Running Shoes,4.3,Women,1922,5100,62.31%
13629,Women's/Girls Trendy Fashionable,4.1,Women,357,999,64.26%
13630,Women Blue Flats,3.9,Women,1771,2495,29.02%
13631,Women Pink Flats,3.6,Women,599,1499,60.04%
13632,Colorfull patent loafer,4.2,Men,499,999,50.05%
13633,Combo Pack of,4,Men,399,998,60.02%
13634,Mojaris For Men,3.7,Men,549,799,31.29%
13635,Jutis For Women,4,Women,199,499,60.12%
13636,Women Black Wedges,4.2,Women,309,363,10.04%
13637,SL 154 Walking,4.3,Women,840,999,15.92%
13638,Women Beige Heels,3.8,Women,455,533,14.63%
13639,Fashionable Women's Shoe,2.3,Women,449,998,55.01%
13640,Training & Gym,4.1,Women,896,2499,64.15%
13641,Casuals For Women,3.9,Women,298,599,50.25%
13642,Designer Loafers For,4,Men,299,499,40.08%
13643,Blue Clogs For,4,Men,399,499,20.04%
13644,Women Blue Heels,4,Women,599,999,40.04%
13645,"Perfect Stylish,Trending High",4.3,Women,365,999,63.46%
13646,Slippers,4.2,Men,309,329,6.08%
13647,Women Maroon Wedges,3.9,Women,499,899,44.49%
13648,Running Shoes For,3.8,Men,339,999,66.07%
13649,Women Pink Sports,4.4,Women,1170,1299,9.93%
13650,Jutis For Women,3.9,Women,199,499,60.12%
13651,"Women Navy, Blue",3.2,Women,569,799,28.79%
13652,Socks Shoes Casuals,4.1,Men,498,999,50.15%
13653,NU 2 Wn,4.1,Women,787,2999,73.76%
13654,Slip On For,2,Men,1979,6599,70.01%
13655,"Women Tan, Off",4.2,Women,499,1199,58.38%
13656,Men Green Sandal,3.4,Men,411,646,5.01%
13657,Bellies For Women,4,Women,499,999,50.05%
13658,Combo Pack of,3.9,Men,499,998,50.00%
13659,Casual Sneakers Shoes,3.8,Men,599,999,40.04%
13660,Flip Flops,4.1,Women,310,779,50.08%
13661,DREAM Running Shoes,4.3,Women,1049,1199,12.51%
13662,Women Black Heels,3.7,Women,339,1499,77.38%
13663,ROYCE-2 Running Shoes,4.2,Men,989,1049,5.72%
13664,"Top Rated,Training Shoes,Walking",3.7,Men,311,499,37.68%
13665,Slippers,4.3,Women,300,335,10.45%
13666,Agile t1 NM,4,Women,1100,3999,72.49%
13667,Men Brown Casual,3.8,Men,499,999,50.05%
13668,Women Pink Flats,4,Women,298,999,70.17%
13669,flip-flops slipper for,4,Men,199,599,66.78%
13670,Running Shoes For,3.9,Men,399,999,60.06%
13671,Women Purple Heels,3.7,Women,405,599,32.39%
13672,Women Black Heels,4,Women,368,799,53.94%
13673,Extra Soft Walking,4.3,Women,649,999,35.04%
13674,Women Black Flats,4.1,Women,284,499,43.09%
13675,Women Beige Wedges,4.1,Women,374,499,25.05%
13676,ATHLEO Sports Running,4.1,Women,749,999,25.03%
13677,Stylish 98 Pigment,3.9,Men,284,499,43.09%
13678,Loafers For Men,4,Men,430,999,56.96%
13679,Women Tan Flats,4.2,Women,900,999,9.91%
13680,Go Run Focus,4.2,,3179,5299,40.01%
13681,Slip On For,3.6,Men,716,1299,44.88%
13682,GEL CONTEND 4B+,4.2,,1499,3499,57.16%
13683,Women white Bellies,3.9,Women,268,699,61.66%
13684,Women Brown Bellies,4,Women,424,999,57.56%
13685,Jaipuri Jutis For,3.5,Women,199,699,71.53%
13686,Slippers,3.9,Women,329,599,45.08%
13687,Men Black Sandal,4,Men,699,799,12.52%
13688,Women's Classic Flower,4.1,Women,399,790,49.49%
13689,Girls Stylish Cut,4,Women,349,499,30.06%
13690,Women Multicolor Flats,4.2,Women,298,999,70.17%
13691,Slippers,3.9,,404,499,19.04%
13692,Latest Collection of,4.1,Women,499,999,50.05%
13693,Women's Jutis Mojri,4.2,Women,322,599,46.24%
13694,Casual For Men,3.9,Men,2691,3995,32.64%
13695,Women Blue Flats,4,Women,401,820,65.07%
13696,SKYLAR Bellies For,3.8,Women,898,999,10.11%
13697,Women Grey Wedges,3.9,Women,424,999,57.56%
13698,Slippers,3.7,Women,299,549,45.54%
13699,Women Black Flats,4.2,Women,299,999,70.07%
13700,Bellies For Women(Blue,4.1,Women,298,1289,76.88%
13701,"Running,Walking, Sports, Gym",4.2,Women,459,999,54.05%
13702,Walking Shoes For,3.7,Men,399,999,60.06%
13703,Women Multicolor Flats,4.1,Women,499,550,9.27%
13704,Casuals For Men,4.3,Men,2352,3395,30.72%
13705,88 Running Shoes,4.3,Women,819,999,18.02%
13706,Women Brown Wedges,4.2,Women,499,999,50.05%
13707,Women Black Wedges,3.3,,314,449,30.07%
13708,Black Silk Sharwani,3.7,Men,372,699,46.78%
13709,Women Off White,4.2,Women,399,799,50.06%
13710,Women Grey Heels,3.7,Women,379,999,62.06%
13711,Running Shoes For,3.9,Men,474,999,52.55%
13712,Women Black Wedges,3.9,Women,593,999,40.64%
13713,Bellies For Women,3.9,Women,179,417,50.10%
13714,Mesh Running Shoes,3.6,Men,340,999,65.97%
13715,Mens Ethnic Maroon,4,Men,399,499,20.04%
13716,JESSICA Running Shoes,4.2,Women,948,770,5.56%
13717,Women Blue Flats,4.2,Women,407,999,59.26%
13718,Women Off White,4.2,Women,499,999,50.05%
13719,Women Beige Heels,3.9,Women,473,499,5.21%
13720,Running Shoes For,4,Men,474,999,52.55%
13721,Running Shoes For,3.9,Women,699,1523,55.70%
13722,ALESO Running Shoes,4.5,Men,999,2499,60.02%
13723,Jutis For Women,3.9,Women,328,499,34.27%
13724,Women Black Flats,4,Women,498,999,50.15%
13725,Women Maroon Heels,4.3,Women,689,1499,54.04%
13726,Combo-(2)-1044-993 Sneakers For,4,Women,599,998,39.98%
13727,Downshifter 10 Running,4.3,Men,2797,3995,29.99%
13728,Creta-12 sports shoes,4.1,Men,806,1299,37.95%
13729,Women Grey Sports,4,Women,588,1899,69.04%
13730,Men's Tan Height,3.7,Men,725,2999,75.83%
13731,Mens Casuals Shoes,3.5,Men,379,999,62.06%
13732,Women Maroon Bellies,4,Women,399,999,60.06%
13733,VL COURT 2.0,4.1,Women,1984,4999,60.31%
13734,Bow & Braids,4,Women,325,999,67.47%
13735,Boots For Women,4.5,Women,499,999,50.05%
13736,Casuals For Men,4.8,Men,2000,3999,49.99%
13737,Latest Collection Stylish,3.7,,375,799,53.07%
13738,Running Shoes For,3.8,Men,499,1299,61.59%
13739,Flip Flops,4.4,Women,2126,2995,29.02%
13740,Slip On Sneakers,3.9,Men,284,999,71.57%
13741,CORPORATE Slip On,3.3,Men,799,2199,63.67%
13742,Women Black Wedges,4.2,Women,449,999,55.06%
13743,Men Black Flats,3.7,Men,949,2299,58.72%
13744,Boots For Women,4,Women,489,650,24.77%
13745,Walking Shoes For,4.4,,988,3295,70.02%
13746,Bxxy Men's Faux,3.9,Men,310,923,61.86%
13747,Slip On For,4.1,,849,999,15.02%
13748,Women Multicolor Flats,4,Women,395,999,60.46%
13749,Solwin Light Weight,2.7,Men,349,499,30.06%
13750,Champion Arni -101,3.6,Men,349,499,30.06%
13751,High Heel Canvas,4.7,Women,599,999,40.04%
13752,Mojaris For Women,3.3,Women,679,1699,60.04%
13753,Women Natural Heels,4.4,Women,475,999,52.45%
13754,Bellies For Women,3.9,Women,284,499,43.09%
13755,Fashionable Bellies for,4.1,Women,239,499,52.10%
13756,Jutis For Women,4.3,Women,599,999,40.04%
13757,Men Black Sandal,3.6,Men,268,999,73.17%
13758,ABRIO Running Shoes,4.1,Men,999,2499,60.02%
13759,Sneakers For Men,4,Men,350,999,64.97%
13760,Flip Flops,4.3,Men,270,599,54.92%
13761,Women Maroon Heels,3.9,Women,474,999,52.55%
13762,Women Black Wedges,3.3,Women,314,449,30.07%
13763,Women Pink Flats,4,Women,299,399,25.06%
13764,Pink Fur Bunny,4,Women,299,499,40.08%
13765,Slip On For,3.7,Men,2699,4499,40.01%
13766,"Bowling, Motorsport, Riding,",4,Men,474,599,20.87%
13767,CRYSTA Running Shoes,4.2,Men,839,1049,20.02%
13768,Flip Flops,3.9,Women,149,229,34.93%
13769,Smash Badminton Shoes,4.2,Men,1423,2109,30.00%
13770,Jutis For Men,3.8,Men,800,999,19.92%
13771,Sneakers For Men,4,Men,399,499,20.04%
13772,Rajasthani Jaipuri Partywear,4,Women,199,799,75.09%
13773,Women Beige Wedges,4.3,Women,489,1099,55.51%
13774,Designer Jaipuri Jutis,2,,186,399,53.38%
13775,Running Shoes For,4,Men,474,499,5.01%
13776,stone bellies Bellies,4.1,Women,379,799,52.57%
13777,Women Beige Heels,3.8,Women,999,1999,50.03%
13778,"Women Maroon, Blue",3.8,Women,259,799,67.58%
13779,ALEXA Running Shoes,4.3,Women,1499,1699,11.77%
13780,Women Black Heels,3.8,Women,299,999,70.07%
13781,Asian Prime-01 Walking,4.1,Men,521,999,47.85%
13782,Black Men Home,4.1,Men,238,599,60.27%
13783,Shree Rajasthani Jaipuri,4.1,Women,269,499,46.09%
13784,Go Run 600,4,Women,2200,5499,59.99%
13785,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
13786,SFG-2080 Slippers,4.1,Men,499,574,13.07%
13787,Running Shoes For,3.8,Men,349,999,65.07%
13788,Combo Pack of,3.8,Women,442,998,55.71%
13789,Women Red Heels,3.7,Women,564,699,19.31%
13790,Men Black Casual,3.8,Men,469,999,53.05%
13791,Men Multicolor Sandal,3.8,Men,630,998,36.87%
13792,Stylish Boots Boots,4,,485,499,2.81%
13793,Men Multicolor Flats,3.8,Men,469,1497,68.67%
13794,High Heel Canvas,4.7,Women,599,999,40.04%
13795,Slides,3.9,Men,319,499,36.07%
13796,Latest Collection Women,4,Women,238,499,52.30%
13797,Men's Height Increasing,4.2,Men,849,2999,71.69%
13798,SERRIA Sneakers For,4.2,Women,1298,2599,50.06%
13799,Walking Shoes For,4.1,Men,379,999,62.06%
13800,Slippers,3.8,Men,219,499,56.11%
13801,Women White Heels,3.9,Women,379,1299,70.82%
13802,Walking Shoes For,4.2,Women,988,3295,70.02%
13803,Synthetic Leather Casual,4.2,Women,446,999,55.36%
13804,Men Black Casual,3.8,Men,539,599,10.02%
13805,WoudLand By Zixer,4,Men,499,999,50.05%
13806,Leather Formal Shoes||Active,4.6,Men,901,1999,54.93%
13807,Women Gold Wedges,3.8,Women,395,599,34.06%
13808,Totu Womens Black,3.8,Women,199,499,60.12%
13809,Slippers,4.1,Women,349,599,41.74%
13810,Asian Shoes Women's,3.6,Women,555,555,0.00%
13811,Slippers,4.2,Women,399,799,50.06%
13812,Grey Stylish Fur,4.2,Women,549,799,31.29%
13813,Women Black Flats,4,Women,561,1995,71.88%
13814,Women Black Wedges,3.9,Women,455,533,14.63%
13815,Men Grey Sandal,4.3,Men,2035,2995,32.05%
13816,Slip On For,4.3,Men,998,999,0.10%
13817,Smash Vulc Sneakers,4.5,Men,1747,3799,54.01%
13818,Dare Walking Shoes,4.3,Women,1999,3999,50.01%
13819,Women Grey Flats,4.1,Women,269,999,73.07%
13820,Sneakers For Women,4.5,Women,2271,3999,43.21%
13821,Men's Patent Synthetic,4.1,Men,438,699,37.34%
13822,Women Blue Heels,4.2,Women,742,899,17.46%
13823,Sneakers For Men,4.1,Men,379,999,62.06%
13824,Flip Flops,3.9,Men,209,499,58.12%
13825,Mesh casual Walking,3.7,Men,379,999,62.06%
13826,RODEO-2 Running Shoes,4.2,Men,840,1149,8.01%
13827,777-tan Boots For,4.1,Women,499,999,50.05%
13828,Women Brown Wedges,4.4,Women,475,499,4.81%
13829,Bacca Bucci Men's,3.6,Men,999,999,0.00%
13830,Casuals For Men,3.7,Men,699,999,30.03%
13831,Men Grey Sports,4.3,Men,1258,4195,70.01%
13832,Men Green Sandal,3.6,Men,549,1599,65.67%
13833,Women Black Flats,4,Women,316,999,68.37%
13834,Women Beige Wedges,4.3,Women,599,1299,53.89%
13835,Slides,3.9,Women,235,599,60.77%
13836,Synthetic Leather Casual,4.2,Women,395,999,60.46%
13837,Women Yellow Bellies,4.2,Women,379,999,62.06%
13838,Women Red Heels,3.7,,564,699,19.31%
13839,Oxford For Men,5,Men,770,1399,44.96%
13840,Men Glossy /Mojaris,4.1,Men,275,850,67.65%
13841,Slippers,3.7,Women,525,1497,64.93%
13842,Women Brown Wedges,4,Women,389,499,22.04%
13843,Men Brown Casual,3.9,Men,449,999,55.06%
13844,Slides,3.9,Men,275,499,44.89%
13845,Wedges For Women,4.2,Women,307,999,69.27%
13846,Walking Shoes For,3.9,Women,569,999,43.04%
13847,Running Shoes For,4.1,Women,499,749,33.38%
13848,Slippers,4,Women,168,499,66.33%
13849,Training & Gym,3.6,Men,329,999,67.07%
13850,Slippers,4.1,Women,295,499,40.88%
13851,Slip On For,4.2,Men,2189,7299,70.01%
13852,Training & Gym,4.1,Men,379,999,62.06%
13853,Women White Heels,4,Women,474,499,5.01%
13854,Bellies For Women,4.4,Women,471,997,50.05%
13855,Women Brown Bellies,3.9,Women,382,699,45.35%
13856,Boots For Women,3.2,Women,1234,2999,58.85%
13857,Women Pink Wedges,3.8,Women,835,999,16.42%
13858,Slides,3.7,Men,283,499,43.29%
13859,Yatra Running Shoes,4.2,,1763,4299,58.99%
13860,Formal Leather Derby,4.1,Men,1288,4295,70.01%
13861,Black Fur Pearl,4.1,Women,299,499,40.08%
13862,Jutis For Women,3.8,Women,399,999,60.06%
13863,Asian Shoes Women's,3.8,Women,379,379,0.00%
13864,Women Black Wedges,3.8,Women,395,599,34.06%
13865,New Addison White,4,Men,470,499,5.81%
13866,Flower Design Bellies,3.4,Women,528,999,47.15%
13867,Jutis For Women,3.9,Women,499,1500,66.73%
13868,Women Brown Flats,4.2,Women,389,999,61.06%
